id,text,quote,picture,hashtag,date.time,dow,tod,sentimentanger,sentimentanticipation,sentimentdisgust,sentimentfear,sentimentjoy,sentimentnegative,sentimentpositive,sentimentsadness,sentimentsurprise,sentimenttrust,trump
792868471734345728,"Thank you Greeley, CO! REAL change means restoring honesty to the govt. Our plan will END govt. corruption! Watch:… ",FALSE,TRUE,FALSE,2016-10-31T04:19:09Z,Sun,18,0,1,1,1,0,1,1,0,0,1,not trump
792804645542305792,"Thank you Las Vegas, Nevada- I love you! Departing for Greeley, Colorado now. Get out  VOTE! #ICYMI- watch here:… ",FALSE,TRUE,TRUE,2016-10-31T00:05:31Z,Sun,14,1,1,0,1,1,1,1,1,1,1,not trump
792787872789045248,"See you tomorrow Michigan!

Grand Rapids, MI tomorrow at noon:


Warren, MI tomorrow at 3pm:… ",FALSE,TRUE,FALSE,2016-10-30T22:58:52Z,Sun,12,0,1,0,0,0,0,0,0,0,0,not trump
792734426912337920,"Wow, Twitter, Google and Facebook are burying the FBI criminal investigation of Clinton. Very dishonest media!",FALSE,FALSE,FALSE,2016-10-30T19:26:30Z,Sun,9,1,1,1,1,0,1,0,1,0,0,trump
792728791743291392,"Hillary and the Dems loved and praised FBI Director Comey just a few days ago. Original evidence was overwhelming, should not have delayed!",FALSE,FALSE,FALSE,2016-10-30T19:04:06Z,Sun,9,0,0,0,0,1,1,1,0,0,1,trump
792726526127067136,"We are now leading in many polls, and many of these were taken before the criminal investigation announcement on Friday - great in states!",FALSE,FALSE,FALSE,2016-10-30T18:55:06Z,Sun,8,1,1,1,1,0,1,0,0,0,1,trump
792540629548933120,"Great day in Colorado  Arizona. Will be in Nevada, Colorado and New Mexico tomorrow - join me!
Tickets:… ",FALSE,TRUE,FALSE,2016-10-30T06:36:25Z,Sun,20,0,1,0,0,0,0,1,0,0,0,not trump
792537371291987968,"THANK YOU Phoenix, Arizona! Time for new POWERFUL leadership. Just imagine what WE can accomplish in our first 100… ",FALSE,TRUE,FALSE,2016-10-30T06:23:28Z,Sun,20,1,1,1,1,1,0,1,0,0,1,not trump
792456539151806464,So nice - great Americans outside Trump Tower right now. Thank you! ,FALSE,TRUE,FALSE,2016-10-30T01:02:16Z,Sat,15,0,0,0,0,0,0,1,0,1,0,not trump
792455164615544832,"Departing Golden, CO. for Arizona now - after an unbelievable rally. Watch here: 
Overflow: ",FALSE,TRUE,FALSE,2016-10-30T00:56:49Z,Sat,14,0,1,0,1,0,1,0,0,0,0,not trump
792411187547734016,#ObamacareFail ,FALSE,TRUE,TRUE,2016-10-29T22:02:04Z,Sat,12,0,0,0,0,0,0,0,0,0,0,not trump
792409386073202688,"Tomorrow!

Las Vegas, NV- 11a: 
Greeley, CO- 4p: 
Albuquerque, NM- 7p: ",FALSE,TRUE,FALSE,2016-10-29T21:54:54Z,Sat,11,0,1,0,0,0,0,0,0,0,0,not trump
792389892298780672,,TRUE,FALSE,FALSE,2016-10-29T20:37:26Z,Sat,10,0,0,0,0,0,0,0,0,0,0,trump
792352376828993538,I am in Colorado - big day planned - but nothing can be as big as yesterday!,FALSE,FALSE,FALSE,2016-10-29T18:08:22Z,Sat,8,0,0,0,0,0,0,0,0,0,0,trump
792217215114342400,"Join me in Colorado at 12pm tomorrow - or Arizona at 3pm!

TICKETS:
Golden: 
Phoenix:… ",FALSE,TRUE,FALSE,2016-10-29T09:11:17Z,Sat,23,0,1,0,0,0,0,1,0,0,0,not trump
792215485941186560,"Thank you Maine, New Hampshire and Iowa. The waiting is OVER! The time for change is NOW! We are going to… ",FALSE,TRUE,FALSE,2016-10-29T09:04:25Z,Sat,23,0,1,0,1,0,0,0,0,0,0,not trump
792176856086622208,,TRUE,FALSE,FALSE,2016-10-29T06:30:55Z,Sat,20,0,0,0,0,0,0,0,0,0,0,trump
792176315478609920,Just landed in Iowa - speaking soon!,FALSE,FALSE,FALSE,2016-10-29T06:28:46Z,Sat,20,0,0,0,0,0,0,1,0,0,0,trump
792083605405171712,We must not let #CrookedHillary take her CRIMINAL SCHEME into the Oval Office. #DrainTheSwamp ,FALSE,TRUE,TRUE,2016-10-29T00:20:22Z,Fri,14,1,0,1,1,0,1,0,0,0,0,not trump
792054354991800320,"Just out: Neera Tanden, Hillary Clinton adviser said, “Israel is depressing.” I think Israel is inspiring!",FALSE,FALSE,FALSE,2016-10-28T22:24:08Z,Fri,12,0,0,1,0,0,1,1,1,0,1,not trump
792049535195439104,Heading to New Hampshire. Will be talking about the disaster known as ObamaCare!,FALSE,FALSE,FALSE,2016-10-28T22:04:59Z,Fri,12,1,0,1,1,0,1,0,1,1,0,trump
792031499075944448,"If my people said the things about me that Podesta  Hillary's people said about her, I would fire them out of self respect. ""Bad instincts""",FALSE,FALSE,FALSE,2016-10-28T20:53:19Z,Fri,10,1,1,1,1,1,1,1,1,0,1,not trump
792027901126406144,"Join me tonight in Cedar Rapids, Iowa at 7pm: 

Phoenix, Arizona tomorrow night at 3pm: ",FALSE,TRUE,FALSE,2016-10-28T20:39:01Z,Fri,10,0,1,0,0,0,0,1,0,0,0,not trump
792024896616407040,,TRUE,FALSE,FALSE,2016-10-28T20:27:05Z,Fri,10,0,0,0,0,0,0,0,0,0,0,trump
791818552600821761,"Thank you Geneva, Ohio. 
If I am elected President, I am going to keep RADICAL ISLAMIC TERRORISTS OUT of our countr… ",FALSE,TRUE,FALSE,2016-10-28T06:47:08Z,Fri,20,0,0,0,0,0,0,1,0,0,1,not trump
791795308162408448,"Join @TeamTrump on Facebook  watch tonight's rally from Geneva, Ohio- our 3rd rally of the day. #AmericaFirst #MAGA ",FALSE,TRUE,TRUE,2016-10-28T05:14:46Z,Fri,19,0,1,0,1,0,0,1,0,0,0,not trump
791768269615169538,,TRUE,FALSE,FALSE,2016-10-28T03:27:20Z,Thurs,17,0,0,0,0,0,0,0,0,0,0,trump
791767413465419777,I will be interviewed on @oreillyfactor tonight at 8:00 P.M. Enjoy!,FALSE,FALSE,FALSE,2016-10-28T03:23:56Z,Thurs,17,0,1,0,0,1,0,1,0,0,1,trump
791762650195632128,"I delivered a speech in Charlotte, North Carolina yesterday. I appreciate all of the feedback  support. Lets #MAGA… ",FALSE,TRUE,TRUE,2016-10-28T03:05:00Z,Thurs,17,0,0,0,0,0,0,1,0,0,0,not trump
791748254991912960,"Join me live in Toledo, Ohio. Time to #DrainTheSwamp  #MAGA!
",FALSE,TRUE,TRUE,2016-10-28T02:07:48Z,Thurs,16,0,1,0,0,0,0,1,0,0,0,not trump
791746832686682112,"Join me in Cedar Rapids, Iowa tomorrow at 7:00pm! #MAGA
 ",FALSE,TRUE,TRUE,2016-10-28T02:02:09Z,Thurs,16,0,1,0,0,0,0,1,0,0,0,not trump
791738173462310912,"#ICYMI: I agree- To all Americans, I see you  I hear you. I am your voice. Vote to #DrainTheSwamp with me on 11/8.… ",FALSE,TRUE,TRUE,2016-10-28T01:27:44Z,Thurs,15,1,1,0,0,1,1,1,1,1,1,not trump
791722658358439936,"Thank you Springfield, Ohio. Get out and #VoteTrumpPence16!
#ICYMI - watch here: … ",FALSE,TRUE,TRUE,2016-10-28T00:26:05Z,Thurs,14,0,1,0,1,0,0,0,0,0,0,not trump
791697302519947264,"Join me live in Springfield, Ohio!
",FALSE,TRUE,FALSE,2016-10-27T22:45:20Z,Thurs,12,0,0,0,0,0,0,1,0,0,0,not trump
791653174994202624,"Inside ‘Bill Clinton Inc.’: Hacked memo reveals intersection of charity and personal income. #DrainTheSwamp!
",FALSE,TRUE,TRUE,2016-10-27T19:49:59Z,Thurs,9,0,1,0,0,1,1,1,1,0,1,not trump
791651860889427968,"JOIN ME! #MAGA
TODAY:
Springfield, OH 
Toledo, OH 
Geneva, OH 
FRIDAY:
Manchester, NH 
Lisbon, ME 
Cedar Rapids, IA
",FALSE,TRUE,TRUE,2016-10-27T19:44:46Z,Thurs,9,0,0,0,0,0,0,1,0,0,0,not trump
791648893725450240,"I agree, @MMFlint- To all Americans, I see you  I hear you. I am your voice. Vote to #DrainTheSwamp w/ me on 11/8. ",FALSE,TRUE,TRUE,2016-10-27T19:32:59Z,Thurs,9,1,1,0,0,1,1,1,1,1,1,not trump
791643789609865216,,TRUE,FALSE,FALSE,2016-10-27T19:12:42Z,Thurs,9,0,0,0,0,0,0,0,0,0,0,not trump
791643269109350400,"Ron Fournier: ""Clinton Used Secret Server To Protect #CircleOfEnrichment”
",FALSE,TRUE,TRUE,2016-10-27T19:10:38Z,Thurs,9,0,0,0,0,0,0,1,0,0,1,not trump
791642669256769536,"'WikiLeaks Drip-Drop Releases Prove One Thing: There's No Nov. 8 Deadline on Clinton's Dishonesty and Scandals'
",FALSE,TRUE,FALSE,2016-10-27T19:08:15Z,Thurs,9,0,0,1,0,0,1,1,0,0,0,not trump
791625798792974336,A lot of call-ins about vote flipping at the voting booths in Texas. People are not happy. BIG lines. What is going on?,FALSE,FALSE,FALSE,2016-10-27T18:01:12Z,Thurs,8,1,1,0,1,1,1,1,1,1,1,trump
791614912833449984,"Obamacare is a disaster. We must REPEAL  REPLACE. Tired of the lies, and want to #DrainTheSwamp? Get out  VOTE… ",FALSE,TRUE,TRUE,2016-10-27T17:17:57Z,Thurs,7,1,1,1,1,1,1,1,1,1,1,not trump
791458860930392065,"Beautiful evening in Kinston, North Carolina - thank you! Get out and VOTE!! You can watch tonight's rally here:… ",FALSE,TRUE,FALSE,2016-10-27T06:57:51Z,Thurs,20,1,1,0,1,1,1,1,1,1,1,not trump
791457576030535680,"Thank you Charlotte, North Carolina. Great afternoon! #ICYMI - I delivered a speech on urban renewal. Full speech:… ",FALSE,TRUE,TRUE,2016-10-27T06:52:45Z,Thurs,20,0,0,0,0,0,0,1,0,0,0,not trump
791351142760321024,"JOIN ME IN OHIO TOMORROW!
Springfield-1pm:


Toledo-4pm:


Geneva-7pm… ",FALSE,TRUE,FALSE,2016-10-26T23:49:49Z,Wed,13,0,1,0,0,0,0,1,0,0,0,not trump
791233632593739776,REPEAL AND REPLACE OBAMACARE!,FALSE,FALSE,FALSE,2016-10-26T16:02:53Z,Wed,6,0,0,0,0,0,0,0,0,0,0,trump
791059759663288321,"Thank you Tallahassee, Florida! A beautiful evening with the MOVEMENT! Get out  VOTE!
#ICYMI- watch here: ",FALSE,TRUE,TRUE,2016-10-26T04:31:58Z,Tues,18,1,1,0,1,1,1,1,1,1,1,not trump
791043842124439552,"Thank you Sanford, Florida. Get out  VOTE #TrumpPence16! #ICYMI- watch this afternoons rally here:… ",FALSE,TRUE,TRUE,2016-10-26T03:28:43Z,Tues,17,1,1,0,1,1,1,1,1,1,1,not trump
791037075030179840,"REPEAL AND REPLACE!!! 
#ObamaCareInThreeWords",FALSE,FALSE,TRUE,2016-10-26T03:01:50Z,Tues,17,0,0,0,0,0,0,0,0,0,0,not trump
791035128176844800,I have met  spent a lot of time with families @ The Remembrance Project. I will fight for them everyday!… ,FALSE,TRUE,FALSE,2016-10-26T02:54:05Z,Tues,16,1,1,0,1,0,1,0,0,0,0,not trump
791030789001605126,"Get your ballots in Colorado - I will see you soon -- and we will win!
#MakeAmericaGreatAgain ",FALSE,TRUE,TRUE,2016-10-26T02:36:51Z,Tues,16,0,0,0,0,0,0,0,0,0,0,not trump
791022438486343680,"'Obama Warned Of Rigged Elections In 2008.' Time to #DrainTheSwamp
 ",FALSE,TRUE,TRUE,2016-10-26T02:03:40Z,Tues,16,0,1,0,1,0,0,0,0,1,0,not trump
791017424426504192,"Obamacare is a disaster. Rates going through the sky - ready to explode. I will fix it. Hillary can't!
#ObamacareFailed",FALSE,FALSE,TRUE,2016-10-26T01:43:45Z,Tues,15,1,1,1,1,0,1,1,1,1,0,not trump
790983039056769024,Truly honored to receive the first ever presidential endorsement from the Bay of Pigs Veterans Association. #MAGA… ,FALSE,TRUE,TRUE,2016-10-25T23:27:06Z,Tues,13,0,0,0,0,0,0,0,0,0,1,not trump
790951230906458113,"Obamacare is a disaster - as I've been saying from the beginning. Time to repeal  replace! 
#ObamacareFail ",FALSE,TRUE,TRUE,2016-10-25T21:20:43Z,Tues,11,1,1,1,1,0,1,0,1,1,0,not trump
790948782288596992,#ObamacareFail ,FALSE,TRUE,TRUE,2016-10-25T21:10:59Z,Tues,11,0,0,0,0,0,0,0,0,0,0,not trump
790936603590033408,"Obamacare is a disaster! Time to repeal  replace! #ObamacareFail 
",FALSE,TRUE,TRUE,2016-10-25T20:22:35Z,Tues,10,1,1,1,1,0,1,0,1,1,0,not trump
790936360953716736,#ObamacareFail ,FALSE,TRUE,TRUE,2016-10-25T20:21:37Z,Tues,10,0,0,0,0,0,0,0,0,0,0,not trump
790936027871477764,#ObamacareFail ,FALSE,TRUE,TRUE,2016-10-25T20:20:18Z,Tues,10,0,0,0,0,0,0,0,0,0,0,not trump
790927104921767940,Get out and vote! I am your voice and I will fight for you! We will make America great again! ,FALSE,TRUE,FALSE,2016-10-25T19:44:51Z,Tues,9,1,1,0,1,1,1,1,1,1,1,not trump
790925669937123328,"Key Obamacare premiums to jump 25% next year:
",FALSE,TRUE,FALSE,2016-10-25T19:39:09Z,Tues,9,0,0,0,0,1,0,1,0,0,0,not trump
790924363348541445,#Obamacare premiums are about to SKYROCKET --- again. Crooked H will only make it worse. We will repeal  replace! ,FALSE,TRUE,TRUE,2016-10-25T19:33:57Z,Tues,9,0,0,0,1,0,1,0,1,0,0,not trump
790923701193768960,"As election looms, some bad news for Clinton, Democrats:
",FALSE,TRUE,FALSE,2016-10-25T19:31:19Z,Tues,9,1,0,1,1,0,1,0,1,0,0,not trump
790730455129714688,"Record crowd in Tampa, Florida- thank you! We will WIN FLORIDA, #DrainTheSwamp in Washington D.C. and MAKE AMERICA… ",FALSE,TRUE,TRUE,2016-10-25T06:43:26Z,Tues,20,0,0,0,0,0,0,0,0,0,0,not trump
790726388978515968,Thank you Bobby Bowden for the intro tonight and your support! I hope I can do as well for Florida as you have done! ,FALSE,TRUE,FALSE,2016-10-25T06:27:16Z,Tues,20,0,1,0,0,1,0,1,0,1,1,not trump
790712761407926272,"My contract with the American voter will restore honesty, accountability  CHANGE to Washington! #DrainTheSwamp ",FALSE,TRUE,TRUE,2016-10-25T05:33:07Z,Tues,19,0,0,0,1,0,0,1,0,0,1,not trump
790672365466316800,"Peter Navarro: 'Trump the Bull vs. Clinton the Bear' #DrainTheSwamp 
",FALSE,TRUE,TRUE,2016-10-25T02:52:36Z,Mon,16,1,0,0,1,0,0,0,0,1,0,not trump
790671814276083712,"'Democratic operative caught on camera: Hillary PERSONALLY ordered 'Donald Duck' troll campaign that broke the law'
",FALSE,TRUE,FALSE,2016-10-25T02:50:25Z,Mon,16,1,0,0,1,0,1,0,1,0,1,not trump
790662999841333249,"Join me tomorrow in Sanford or Tallahassee, Florida!

Sanford at 3pm:


Tallahassee at 6pm:
",FALSE,TRUE,FALSE,2016-10-25T02:15:23Z,Mon,16,0,1,0,0,0,0,1,0,0,0,not trump
790654003981918208,"THANK YOU St. Augustine, Florida! Get out and VOTE! Join the MOVEMENT - and lets #DrainTheSwamp! Off to Tampa now!… ",FALSE,TRUE,TRUE,2016-10-25T01:39:38Z,Mon,15,1,1,0,0,1,1,1,1,1,1,not trump
790629257546379264,"Join me LIVE on my Facebook page in St. Augustine, Florida! Lets #DrainTheSwamp  MAKE AMERICA GREAT AGAIN!… ",FALSE,TRUE,TRUE,2016-10-25T00:01:18Z,Mon,14,0,0,0,0,0,0,1,0,0,0,not trump
790621559920615424,"Honored to receive an endorsement from @SJSOPIO - thank you! Together, we are going to MAKE AMERICA SAFE  GREAT AG… ",FALSE,TRUE,FALSE,2016-10-24T23:30:43Z,Mon,13,0,0,0,0,1,0,1,0,0,1,not trump
790593186787840000,'Hillary Clinton Had Gun Control Supporters Planted In Town Hall Audience' ,FALSE,TRUE,FALSE,2016-10-24T21:37:58Z,Mon,11,1,1,0,1,0,1,0,0,0,0,not trump
790592685144846336,"Leaving West Palm Beach, Florida now - heading to St. Augustine for a 3pm rally. Will be in Tampa at 7pm - join me:… ",FALSE,TRUE,FALSE,2016-10-24T21:35:59Z,Mon,11,0,0,0,0,1,0,1,0,0,0,not trump
790228805986217985,"Former Prosecutor: The Clintons Are So Corrupt, Everything ‘They Touch Turns To Molten Lead’ 
",FALSE,TRUE,FALSE,2016-10-23T21:30:03Z,Sun,11,0,0,0,0,0,1,1,0,0,0,not trump
790227242500644864,"Thank you Las Vegas Review Journal! 
EDITORIAL: 'Donald Trump for president'  via @reviewjournal",FALSE,TRUE,FALSE,2016-10-23T21:23:50Z,Sun,11,0,0,0,0,0,0,1,0,1,1,not trump
790192053489729538,"Well, Iran has done it again. Taken two of our people and asking for a fortune for their release. This doesn't happen if I'm president!",FALSE,FALSE,FALSE,2016-10-23T19:04:01Z,Sun,9,0,1,0,0,1,0,1,0,1,1,trump
790174395985788929,,TRUE,FALSE,FALSE,2016-10-23T17:53:51Z,Sun,7,0,0,0,0,0,0,0,0,0,0,trump
790025084870287360,"Thank you for the massive turnout tonight- Cleveland, Ohio! Get out  VOTE #TrumpPence16 on 11/8.
Watch rally here:… ",FALSE,TRUE,TRUE,2016-10-23T08:00:32Z,Sun,22,1,1,0,1,1,1,1,1,1,1,not trump
790016528011890688,"WikiLeaks: 'Clinton-Kaine Even Lied About Timing of Veep Pick'
",FALSE,TRUE,FALSE,2016-10-23T07:26:32Z,Sun,21,0,0,0,0,0,0,1,0,0,0,not trump
790015269074792448,"'Trump lays out policies for first 100 days in White House'
",FALSE,TRUE,FALSE,2016-10-23T07:21:32Z,Sun,21,0,1,0,0,1,0,1,0,1,1,not trump
790011110984445952,"'Huma Abedin told Clinton her secret email account caused problems'
",FALSE,TRUE,FALSE,2016-10-23T07:05:01Z,Sun,21,0,0,0,0,0,0,0,0,0,1,not trump
789966670630715394,"Just arrived in Cleveland, Ohio- join Governor @Mike_Pence and I now, LIVE via: ",FALSE,TRUE,FALSE,2016-10-23T04:08:25Z,Sat,18,0,0,0,0,0,0,1,0,0,1,not trump
789943092564652032,"Hillary Clinton: 'Architect of failure'
#DrainTheSwamp #CrookedHillary
",FALSE,TRUE,TRUE,2016-10-23T02:34:44Z,Sat,16,0,0,1,1,0,1,0,1,0,0,not trump
789936850051932161,"Unbelievable crowd of supporters in Virginia Beach, Virginia. Thank you! Next stop - Cleveland, Ohio.… ",FALSE,TRUE,FALSE,2016-10-23T02:09:56Z,Sat,16,0,0,0,0,1,1,0,0,0,0,not trump
789917911821520898,"In order to #DrainTheSwamp  create a new GOVERNMENT of, by,  for the PEOPLE, I need your VOTE! Go to - LET'S #MAGA!",FALSE,TRUE,TRUE,2016-10-23T00:54:40Z,Sat,14,1,1,0,1,1,1,1,1,1,1,not trump
789899250834534400,Today I introduced my Contract with the American Voter - our economy will be STRONG  our people will be SAFE.… ,FALSE,TRUE,FALSE,2016-10-22T23:40:31Z,Sat,13,0,0,0,0,1,0,1,0,0,1,not trump
789893765397897216,Change has to come from outside our very broken system. #MAGA ,FALSE,TRUE,TRUE,2016-10-22T23:18:43Z,Sat,13,1,0,0,1,0,1,0,1,0,1,not trump
789887588178006017,"Crooked Hillary Clinton Tops Middle East Forum’s ‘Islamist Money List'
",FALSE,TRUE,FALSE,2016-10-22T22:54:11Z,Sat,12,1,1,0,0,1,0,1,0,1,1,not trump
789886518303330304,"Thank you Gettysburg, Pennsylvania! #DrainTheSwamp ",FALSE,TRUE,TRUE,2016-10-22T22:49:56Z,Sat,12,0,0,0,0,0,0,0,0,0,0,not trump
789833922590957568,"Landing in Pennsylvania now. Great new poll this morning, thank you. Lets #DrainTheSwamp and #MakeAmericaGreatAgain… ",FALSE,TRUE,TRUE,2016-10-22T19:20:56Z,Sat,9,0,0,0,0,0,0,0,0,0,1,not trump
789828981197602816,"Will be in Cleveland, Ohio w/ @mike_pence tonight- join us: 

Naples, Florida-tomorrow @ 6pm: ",FALSE,TRUE,FALSE,2016-10-22T19:01:18Z,Sat,9,0,1,0,0,0,0,1,0,0,0,not trump
789792909969195009,,TRUE,FALSE,FALSE,2016-10-22T16:37:58Z,Sat,6,0,0,0,0,0,0,0,0,0,0,trump
789792240390533124,,TRUE,FALSE,FALSE,2016-10-22T16:35:18Z,Sat,6,0,0,0,0,0,0,0,0,0,0,trump
789671091182632960,The media refuses to talk about the three new national polls that have me in first place. Biggest crowds ever - watch what happens!,FALSE,FALSE,FALSE,2016-10-22T08:33:54Z,Sat,22,0,1,0,1,0,0,1,0,0,0,trump
789668492480016384,"Just returned from Pennsylvania where we will be bringing back their jobs. Amazing crowd. Will be going back tomorrow, to Gettysburg!",FALSE,FALSE,FALSE,2016-10-22T08:23:34Z,Sat,22,0,1,0,0,0,0,0,0,0,0,trump
789657808052621313,"Governor @Mike_Pence and I will be in Cleveland, Ohio tomorrow night at 7pm - join us! #MAGA
Tickets:… ",FALSE,TRUE,TRUE,2016-10-22T07:41:07Z,Sat,21,0,1,0,0,0,0,1,0,0,1,not trump
789631866714386432,"Thank you to the great crowd of supporters in Newtown, Pennsylvania. Get out  VOTE on 11/8/16. Lets #MAGA! Watch:… ",FALSE,TRUE,TRUE,2016-10-22T05:58:02Z,Sat,19,1,1,0,1,1,1,1,1,1,1,not trump
789599646821806085,#CrookedHillary sending U.S. intelligence info. to Podesta’s hacked email is ‘unquestionably an OPSEC violation’ ,FALSE,TRUE,TRUE,2016-10-22T03:50:00Z,Fri,17,1,0,0,1,1,1,1,1,1,1,not trump
789598795315150853,"WikiLeaks reveals Clinton camp’s work with ‘VERY friendly and malleable reporters’ 
#DrainTheSwamp #CrookedHillary
",FALSE,TRUE,TRUE,2016-10-22T03:46:37Z,Fri,17,0,1,0,0,1,0,1,0,0,1,not trump
789596138462650372,Donna Brazile Shreds Obama Economy - Acting DNC chair says 'people are more in despair about how things are' ,FALSE,TRUE,FALSE,2016-10-22T03:36:04Z,Fri,17,1,0,1,1,0,1,0,1,0,1,not trump
789594671387447297,,TRUE,FALSE,FALSE,2016-10-22T03:30:14Z,Fri,17,0,0,0,0,0,0,0,0,0,0,not trump
789590785733918721,"'Clinton Campaign And Harry Reid Worked With New York Times To Smear State Dept Watchdog'
Time to #DrainTheSwamp! 
",FALSE,TRUE,TRUE,2016-10-22T03:14:47Z,Fri,17,1,1,0,0,0,1,1,1,0,1,not trump
789589818581848064,"VERY IRONIC: ""In 2010 video, Clinton lectured underlings on cybersecurity and guarding ‘sensitive information’"" 
",FALSE,TRUE,FALSE,2016-10-22T03:10:57Z,Fri,17,0,0,0,0,0,0,1,0,0,0,not trump
789573953144680448,"Great crowd in Johnstown, Pennsylvania- thank you. Get out  VOTE on 11/8! Watch the MOVEMENT in PA. this afternoon… ",FALSE,TRUE,FALSE,2016-10-22T02:07:54Z,Fri,16,1,1,0,1,1,1,1,1,1,1,not trump
789541345216036864,"A top Clinton Foundation official said he could name “500 different examples” of conflicts of interest. 
",FALSE,TRUE,FALSE,2016-10-21T23:58:20Z,Fri,13,0,1,0,0,0,0,1,0,0,1,not trump
789540253791059974,#CrookedHillary “was at center of negotiating $12M commitment from King Mohammed VI of Morocco” to Clinton Fdn. ,FALSE,TRUE,TRUE,2016-10-21T23:54:00Z,Fri,13,0,0,0,0,0,0,1,0,0,1,not trump
789522551462428672,"Great crowd in Fletcher, North Carolina- thank you! Heading to Johnstown, Pennsylvania now! Get out on November 8th… ",FALSE,TRUE,FALSE,2016-10-21T22:43:39Z,Fri,12,0,0,0,0,0,0,0,0,0,0,not trump
789520268972601344,"The results are in on the final debate and it is almost unanimous, I WON! Thank you, these are very exciting times.",FALSE,FALSE,FALSE,2016-10-21T22:34:35Z,Fri,12,0,1,0,0,1,0,1,0,1,0,trump
789487320290430976,"Huma calls it a ""MESS,"" the rest of us call it CORRUPT! WikiLeaks catches Crooked in the act - again.
#DrainTheSwamp ",FALSE,TRUE,TRUE,2016-10-21T20:23:39Z,Fri,10,0,1,1,0,0,1,1,0,0,1,not trump
789226753831075841,"Hillary  Obama's Broken Promises. 
#RepealObamacare ",FALSE,TRUE,TRUE,2016-10-21T03:08:15Z,Thurs,17,1,0,0,1,0,1,0,1,0,0,not trump
789224624320028672,In addition to those without health coverage- those that have disastrous #Obamacare are seeing MASSIVE PREMIUM INCR… ,FALSE,TRUE,TRUE,2016-10-21T02:59:48Z,Thurs,16,1,0,0,1,0,1,0,1,0,0,not trump
789202030493634560,"Crooked Hillary promised 200k jobs in NY and FAILED. We'll create 25M jobs when I'm president, and I will DELIVER! ",FALSE,TRUE,FALSE,2016-10-21T01:30:01Z,Thurs,15,0,0,0,0,1,0,1,0,0,1,not trump
789201022442962944,Crooked took MILLIONS from oppressive ME countries. Will she give the $$$ back? Probably not. Don't forget her slog… ,FALSE,TRUE,FALSE,2016-10-21T01:26:01Z,Thurs,15,1,0,1,1,0,1,0,1,0,0,not trump
789196063819390976,"'Trump won the third debate'
",FALSE,TRUE,FALSE,2016-10-21T01:06:18Z,Thurs,15,0,0,0,0,0,0,1,0,1,0,not trump
789192459179790337,"UPCOMING RALLIES - JOIN ME!

TOMORROW
Fletcher, NC @ 12pm. 


SATURDAY
Cleveland, OH @ 7pm. 
",FALSE,TRUE,FALSE,2016-10-21T00:51:59Z,Thurs,14,0,1,0,0,0,0,1,0,0,0,not trump
789192376002551810,"#ICYMI - OHIO RALLY!
Watch here:  ",FALSE,TRUE,TRUE,2016-10-21T00:51:39Z,Thurs,14,0,1,0,1,0,0,0,0,0,0,not trump
789170710270742528,"Want access to Crooked Hillary? Don't forget - it's going to cost you!
#DrainTheSwamp #PayToPlay ",FALSE,TRUE,TRUE,2016-10-20T23:25:34Z,Thurs,13,0,0,0,0,0,1,0,0,0,0,not trump
789157526378012672,"Thank you Delaware County, Ohio! Remember- either we WIN this election, or we are going to LOSE this country!… ",FALSE,TRUE,FALSE,2016-10-20T22:33:10Z,Thurs,12,1,0,1,1,0,1,0,1,1,1,not trump
789132223479947264,"If elected POTUS - I will stop RADICAL ISLAMIC TERRORISM in this country! In order to do this, we need to… ",FALSE,TRUE,FALSE,2016-10-20T20:52:38Z,Thurs,10,1,0,1,1,0,1,0,1,0,0,not trump
789117930801926148,Why didn't Hillary Clinton announce that she was inappropriately given the debate questions - she secretly used them! Crooked Hillary.,FALSE,FALSE,FALSE,2016-10-20T19:55:50Z,Thurs,9,0,0,0,0,0,0,1,0,0,0,trump
789095747635572736,"Thank you America! #MAGA

Rasmussen National Poll
Donald Trump 43%
Hillary Clinton 40% ",FALSE,TRUE,TRUE,2016-10-20T18:27:41Z,Thurs,8,0,0,0,0,0,0,0,0,1,1,not trump
789001728632946688,Just landed in Ohio. Thank you America- I am honored to win the final debate for our MOVEMENT. It is time to… ,FALSE,TRUE,FALSE,2016-10-20T12:14:05Z,Thurs,2,0,1,0,0,0,0,1,0,0,0,not trump
788959791179767808,"Totally dishonest Donna Brazile chokes on the truth. Highly illegal! 
Watch:  ",FALSE,TRUE,FALSE,2016-10-20T09:27:27Z,Thurs,23,1,1,1,1,0,1,1,1,0,1,not trump
788957439542587392,"The Washington Times Presidential Debate Poll:
TRUMP 77% (18,290)
CLINTON 17% (4,100)
#DrainTheSwamp #Debate ",FALSE,TRUE,TRUE,2016-10-20T09:18:06Z,Thurs,23,0,0,0,0,0,0,1,0,1,1,not trump
788955427975393281,"Join the MOVEMENT to #MAGA!
 ",FALSE,TRUE,TRUE,2016-10-20T09:10:06Z,Thurs,23,0,0,0,0,0,0,1,0,0,0,not trump
788954581346779136,"Great poll - thank you America! Once we #DrainTheSwamp, together we will #MAGA����#Debate ",FALSE,TRUE,TRUE,2016-10-20T09:06:44Z,Thurs,23,0,0,0,0,0,0,1,0,0,1,not trump
